https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAT,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1713830400000,2024-04-23 00:00:00,BAT/USDT,0.2773,0.2773,0.2773,0.2773,0,0,0,0,0,0.2627
1713744000000,2024-04-22 00:00:00,BAT/USDT,0.2773,0.2773,0.2773,0.2773,0,0,0,0,0,0.2627
1713657600000,2024-04-21 00:00:00,BAT/USDT,0.2622,0.279,0.2496,0.2773,68.1942,259.6138,59.8328,226.8213,22,0.2627
1713571200000,2024-04-20 00:00:00,BAT/USDT,0.2481,0.2622,0.245,0.2622,16.4783,63.9457,16.4783,63.9457,10,0.2578
1713484800000,2024-04-19 00:00:00,BAT/USDT,0.2338,0.2481,0.2333,0.2481,275.22,1120.0969,234.7857,946.7917,12,0.2458
1713398400000,2024-04-18 00:00:00,BAT/USDT,0.2391,0.2424,0.219,0.2424,175.3945,753.2049,112.8213,479.2174,46,0.233
1713312000000,2024-04-17 00:00:00,BAT/USDT,0.2534,0.2534,0.233,0.2331,659.914,2804.403,287.9739,1215.1887,31,0.2353
1713225600000,2024-04-16 00:00:00,BAT/USDT,0.2389,0.2622,0.233,0.2622,683.2365,2780.9329,94.6772,394.0282,28,0.2458
1713139200000,2024-04-15 00:00:00,BAT/USDT,0.2499,0.3042,0.2279,0.2279,633.0644,2685.6229,584.1598,2480.9962,29,0.2359
1713052800000,2024-04-14 00:00:00,BAT/USDT,0.2339,0.2543,0.2339,0.2405,69.7952,287.4342,22.2854,89.8812,11,0.2428
1712966400000,2024-04-13 00:00:00,BAT/USDT,0.2734,0.2802,0.2086,0.2275,284.1499,1092.2855,116.8477,435.0196,58,0.2612
1712880000000,2024-04-12 00:00:00,BAT/USDT,0.3256,0.35,0.2779,0.2803,741.9987,2475.1803,226.4419,705.6253,40,0.3009
1712793600000,2024-04-11 00:00:00,BAT/USDT,0.3101,0.33,0.3101,0.3162,255.2146,785.9737,221.4314,683.4636,9,0.3247
1712707200000,2024-04-10 00:00:00,BAT/USDT,0.3116,0.3427,0.3005,0.3101,1422.145,4592.1314,1126.1701,3608.4509,26,0.3097
1712620800000,2024-04-09 00:00:00,BAT/USDT,0.3108,0.339,0.303,0.3119,655.6831,2020.348,600.971,1840.9901,27,0.3247
1712534400000,2024-04-08 00:00:00,BAT/USDT,0.2886,0.309,0.2885,0.309,170.318,574.3267,58.8204,199.6876,11,0.2966
1712448000000,2024-04-07 00:00:00,BAT/USDT,0.2886,0.2886,0.2741,0.2886,62.3677,224.0859,12.0364,42.1269,7,0.2784
1712361600000,2024-04-06 00:00:00,BAT/USDT,0.2888,0.2888,0.2888,0.2888,2.3112,8.0031,2.3112,8.0031,1,0.2888
1712275200000,2024-04-05 00:00:00,BAT/USDT,0.2947,0.2947,0.282,0.2942,39.9156,136.0829,1.1002,3.7336,4,0.2933
1712188800000,2024-04-04 00:00:00,BAT/USDT,0.282,0.2949,0.282,0.2949,13.2008,45.5674,13.2008,45.5674,9,0.2897
1712102400000,2024-04-03 00:00:00,BAT/USDT,0.2906,0.2984,0.27,0.27,114.8343,395.5172,46.9419,159.5122,16,0.2905
1712016000000,2024-04-02 00:00:00,BAT/USDT,0.3,0.3,0.2845,0.2905,114.1192,393.5102,57.597,198.5381,12,0.29
1711929600000,2024-04-01 00:00:00,BAT/USDT,0.3274,0.3274,0.3051,0.3051,33.3937,105.8158,8.1225,26.5204,9,0.3158
1711843200000,2024-03-31 00:00:00,BAT/USDT,0.3194,0.3274,0.3194,0.3274,8.7507,27.3185,8.7507,27.3185,2,0.3203
1711756800000,2024-03-30 00:00:00,BAT/USDT,0.3135,0.327,0.3135,0.3269,1792.4627,5491.253,1765.1001,5407.5754,5,0.3264
1711670400000,2024-03-29 00:00:00,BAT/USDT,0.3147,0.3371,0.2803,0.3125,18869.669,61203.3379,18397.7802,59735.8998,50,0.3083
1711584000000,2024-03-28 00:00:00,BAT/USDT,0.3155,0.3155,0.3001,0.3001,18.1396,58.5522,0,0,8,0.3099
1711497600000,2024-03-27 00:00:00,BAT/USDT,0.3169,0.3393,0.3169,0.3205,428.4316,1295.2332,388.167,1169.4922,17,0.3308
1711411200000,2024-03-26 00:00:00,BAT/USDT,0.2871,0.333,0.2871,0.3162,188.2556,589.6494,130.0471,414.811,22,0.3198
1711324800000,2024-03-25 00:00:00,BAT/USDT,0.2774,0.2799,0.2601,0.2799,90.1297,343.2543,47.5354,182.4782,9,0.2626
1711238400000,2024-03-24 00:00:00,BAT/USDT,0.2639,0.2891,0.2639,0.2891,17.8236,65.6938,17.8236,65.6938,6,0.2715
1711152000000,2024-03-23 00:00:00,BAT/USDT,0.2782,0.2899,0.2671,0.2671,59.7277,213.0485,50.6643,179.4923,10,0.2806
1711065600000,2024-03-22 00:00:00,BAT/USDT,0.297,0.297,0.27,0.27,233.1825,857.7928,200.4369,740.6756,6,0.2719
1710979200000,2024-03-21 00:00:00,BAT/USDT,0.29,0.3,0.2862,0.2909,1106.3817,3804.9508,1055.3605,3629.4186,16,0.2907
1710892800000,2024-03-20 00:00:00,BAT/USDT,0.2752,0.3,0.2417,0.2783,504.3397,1866.4568,335.5487,1213.0138,41,0.2708
1710806400000,2024-03-19 00:00:00,BAT/USDT,0.2946,0.2946,0.27,0.27,408.4963,1474.3767,7.5368,27.5414,26,0.2774
1710720000000,2024-03-18 00:00:00,BAT/USDT,0.3035,0.3035,0.2838,0.2946,23.9427,81.6991,15.4607,52.6754,9,0.293
1710633600000,2024-03-17 00:00:00,BAT/USDT,0.3021,0.314,0.2971,0.314,261.9009,868.6078,9.647,30.8415,17,0.3015
1710547200000,2024-03-16 00:00:00,BAT/USDT,0.3251,0.3251,0.3,0.3,392.8879,1263.5276,125.9678,405.6556,14,0.311
1710460800000,2024-03-15 00:00:00,BAT/USDT,0.3359,0.3372,0.2927,0.3283,2774.4844,8623.8453,2330.9743,7259.5648,59,0.3218
1710374400000,2024-03-14 00:00:00,BAT/USDT,0.3567,0.3567,0.3433,0.3457,140.0079,406.9332,20.1001,57.7235,6,0.344
1710288000000,2024-03-13 00:00:00,BAT/USDT,0.3429,0.3571,0.3428,0.3433,106.7302,310.5642,0,0,6,0.3436
1710201600000,2024-03-12 00:00:00,BAT/USDT,0.3354,0.3616,0.3266,0.3616,1998.2303,5952.3554,1975.2,5883.2289,17,0.3357
1710115200000,2024-03-11 00:00:00,BAT/USDT,0.3353,0.36,0.3134,0.3497,593.5495,1789.333,191.8826,547.7673,42,0.3323
1710028800000,2024-03-10 00:00:00,BAT/USDT,0.3317,0.35,0.3317,0.35,118.1224,344.2757,78.1015,223.6218,15,0.3433
1709942400000,2024-03-09 00:00:00,BAT/USDT,0.3302,0.35,0.3123,0.3316,445.1922,1326.0391,181.9762,529.5597,36,0.3359
1709856000000,2024-03-08 00:00:00,BAT/USDT,0.3368,0.337,0.3163,0.3188,796.9734,2400.8283,744.0386,2238.9129,19,0.332
1709769600000,2024-03-07 00:00:00,BAT/USDT,0.3214,0.3322,0.3148,0.3322,641.6189,2000.511,480.3613,1488.4981,20,0.3208
1709683200000,2024-03-06 00:00:00,BAT/USDT,0.2938,0.3213,0.2938,0.3213,213.1086,686.6613,211.7212,682.1003,21,0.3104
1709596800000,2024-03-05 00:00:00,BAT/USDT,0.3158,0.33,0.27,0.2857,1774.5181,5892.1894,786.7599,2521.7149,70,0.3023
1709510400000,2024-03-04 00:00:00,BAT/USDT,0.2944,0.3304,0.2768,0.3191,1729.0271,5782.9742,976.0751,3226.3738,100,0.2991
1709424000000,2024-03-03 00:00:00,BAT/USDT,0.311,0.32,0.2778,0.2942,211.5154,684.4726,175.526,556.2111,19,0.3098
1709337600000,2024-03-02 00:00:00,BAT/USDT,0.2839,0.3199,0.2839,0.3019,665.9446,2215.7061,619.6033,2059.4083,50,0.301
1709251200000,2024-03-01 00:00:00,BAT/USDT,0.2779,0.2782,0.2699,0.2699,122.0548,448.8041,28.946,104.0823,9,0.272
1709164800000,2024-02-29 00:00:00,BAT/USDT,0.2725,0.2812,0.2705,0.2705,500.3408,1807.3004,103.0029,371.8067,27,0.2768
1709078400000,2024-02-28 00:00:00,BAT/USDT,0.2671,0.2808,0.244,0.2652,416.2462,1576.1024,200.6668,755.1669,49,0.2642
1708992000000,2024-02-27 00:00:00,BAT/USDT,0.2607,0.27,0.2591,0.27,473.3691,1774.102,276.6283,1043.8708,14,0.2668
1708905600000,2024-02-26 00:00:00,BAT/USDT,0.2565,0.2628,0.2515,0.2628,88.0391,342.1002,50.5924,195.055,13,0.2574
1708819200000,2024-02-25 00:00:00,BAT/USDT,0.2529,0.2591,0.2499,0.2591,617.9642,2463.6127,536.8276,2142.8644,12,0.2508
1708732800000,2024-02-24 00:00:00,BAT/USDT,0.2493,0.2591,0.2493,0.2591,106.2678,422.7809,10.5055,41.2181,7,0.2513
1708646400000,2024-02-23 00:00:00,BAT/USDT,0.2467,0.2508,0.2415,0.2462,370.0391,1501.0336,184.2074,746.5913,24,0.2465
1708560000000,2024-02-22 00:00:00,BAT/USDT,0.2374,0.2551,0.2301,0.2526,309.941,1260.5066,163.922,672.5719,22,0.2462
1708473600000,2024-02-21 00:00:00,BAT/USDT,0.2542,0.2542,0.2466,0.2466,2.5736,10.2513,0,0,2,0.2511
1708387200000,2024-02-20 00:00:00,BAT/USDT,0.259,0.2678,0.2542,0.2542,2.6886,10.3251,1.6386,6.1944,3,0.2605
1708300800000,2024-02-19 00:00:00,BAT/USDT,0.259,0.259,0.259,0.259,0,0,0,0,0,0.254
1708214400000,2024-02-18 00:00:00,BAT/USDT,0.2499,0.259,0.2499,0.259,186.9196,735.7464,186.9196,735.7464,17,0.254
1708128000000,2024-02-17 00:00:00,BAT/USDT,0.2497,0.25,0.2262,0.2414,78.3327,322.6438,55.6256,222.6757,10,0.2432
1708041600000,2024-02-16 00:00:00,BAT/USDT,0.2429,0.2474,0.2261,0.2261,14543.7376,59854.8143,14540.7078,59842.0817,33,0.2429
1707955200000,2024-02-15 00:00:00,BAT/USDT,0.2353,0.2462,0.2353,0.2406,117.3729,490.3637,113.0904,472.1637,7,0.2393
1707868800000,2024-02-14 00:00:00,BAT/USDT,0.2357,0.2367,0.2278,0.236,1020.6265,4359.8718,529.1486,2252.734,17,0.2341
1707782400000,2024-02-13 00:00:00,BAT/USDT,0.2388,0.239,0.2327,0.2336,146.713,618.1452,20.5262,87.0261,13,0.2373
1707696000000,2024-02-12 00:00:00,BAT/USDT,0.236,0.2364,0.2191,0.2364,67.2398,289.3268,39.5203,171.546,11,0.2325
1707609600000,2024-02-11 00:00:00,BAT/USDT,0.2305,0.235,0.2212,0.2325,253.863,1107.1738,132.1357,571.3149,9,0.2293
1707523200000,2024-02-10 00:00:00,BAT/USDT,0.2304,0.2304,0.223,0.2289,251.6246,1100.8352,228.6537,997.8305,9,0.2285
1707436800000,2024-02-09 00:00:00,BAT/USDT,0.2263,0.2304,0.2263,0.2285,309.4043,1352.3408,105.094,457.3408,11,0.2287
1707350400000,2024-02-08 00:00:00,BAT/USDT,0.222,0.2221,0.2219,0.2219,223.3453,1006.1719,223.3453,1006.1719,5,0.2219
1707264000000,2024-02-07 00:00:00,BAT/USDT,0.2113,0.2183,0.2081,0.2183,47.3115,224.8945,35.7822,169.5708,6,0.2103
1707177600000,2024-02-06 00:00:00,BAT/USDT,0.214,0.214,0.214,0.214,0,0,0,0,0,0.2149
1707091200000,2024-02-05 00:00:00,BAT/USDT,0.215,0.2157,0.2124,0.214,538.255,2504.1348,47.0799,219.5995,13,0.2149
1707004800000,2024-02-04 00:00:00,BAT/USDT,0.2157,0.217,0.215,0.215,1258.8352,5831.3345,878.9939,4070.5453,26,0.2158
1706918400000,2024-02-03 00:00:00,BAT/USDT,0.2173,0.2173,0.2156,0.2156,3.0222,13.979,0,0,2,0.2162
1706832000000,2024-02-02 00:00:00,BAT/USDT,0.2192,0.2297,0.2192,0.221,24.6406,112.163,22.728,103.5088,5,0.2197
1706745600000,2024-02-01 00:00:00,BAT/USDT,0.2175,0.2207,0.2174,0.2207,27.9598,128.3745,2.0258,9.1791,4,0.2178
1706659200000,2024-01-31 00:00:00,BAT/USDT,0.2227,0.2237,0.2176,0.2176,26.2318,117.5567,5.6621,25.6047,4,0.2231
1706572800000,2024-01-30 00:00:00,BAT/USDT,0.2278,0.2278,0.2259,0.2259,117.4577,515.9051,117.4577,515.9051,3,0.2276
1706486400000,2024-01-29 00:00:00,BAT/USDT,0.2323,0.2323,0.215,0.2279,661.3134,3007.0923,222.4611,972.1198,16,0.2201
1706400000000,2024-01-28 00:00:00,BAT/USDT,0.2196,0.2313,0.2196,0.2313,37.3073,168.831,4.5869,19.831,3,0.221
1706313600000,2024-01-27 00:00:00,BAT/USDT,0.2242,0.2323,0.2142,0.2197,226.727,987.3647,203.5599,886.156,15,0.2296
1706227200000,2024-01-26 00:00:00,BAT/USDT,0.2244,0.2249,0.2101,0.2249,621.5771,2792.8226,543.63,2421.8226,11,0.2226
1706140800000,2024-01-25 00:00:00,BAT/USDT,0.2159,0.2159,0.2159,0.2159,0,0,0,0,0,0.2068
1706054400000,2024-01-24 00:00:00,BAT/USDT,0.2023,0.2287,0.2023,0.2159,100.4551,486.4409,21.3282,95.6409,9,0.2068
1705968000000,2024-01-23 00:00:00,BAT/USDT,0.2108,0.2108,0.2,0.2035,819.4586,4004.4854,312.117,1556.6427,24,0.2047
1705881600000,2024-01-22 00:00:00,BAT/USDT,0.2275,0.2275,0.2102,0.2132,41.1948,182.5202,1.0437,4.7485,13,0.2257
1705795200000,2024-01-21 00:00:00,BAT/USDT,0.2388,0.2388,0.2295,0.2324,236.8946,1005.9489,76.1235,327.3029,7,0.2355
1705708800000,2024-01-20 00:00:00,BAT/USDT,0.2278,0.2279,0.2278,0.2279,22.7588,99.8672,2.0442,8.974,2,0.2278
1705622400000,2024-01-19 00:00:00,BAT/USDT,0.2267,0.2293,0.2201,0.2293,396.5308,1781.0086,369.0191,1657.1285,18,0.2226
1705536000000,2024-01-18 00:00:00,BAT/USDT,0.2288,0.2557,0.2268,0.2268,6.538,27.6063,3.0799,12.6078,8,0.2373
1705449600000,2024-01-17 00:00:00,BAT/USDT,0.2288,0.2288,0.2288,0.2288,0,0,0,0,0,0.2414
1705363200000,2024-01-16 00:00:00,BAT/USDT,0.2415,0.2415,0.2288,0.2288,30.0746,124.5673,29.9233,123.9062,4,0.2414
1705276800000,2024-01-15 00:00:00,BAT/USDT,0.2401,0.242,0.1985,0.239,761.7865,3343.1447,517.8591,2264.4787,40,0.2279
1705190400000,2024-01-14 00:00:00,BAT/USDT,0.2436,0.2436,0.2401,0.2401,8.6838,35.9312,0,0,3,0.2416
1705104000000,2024-01-13 00:00:00,BAT/USDT,0.2554,0.2699,0.2317,0.2436,163.436,657.0294,87.225,329.1622,17,0.2499
1705017600000,2024-01-12 00:00:00,BAT/USDT,0.2528,0.2576,0.2392,0.2392,362.2907,1457.8848,165.4334,649.5673,23,0.2486
1704931200000,2024-01-11 00:00:00,BAT/USDT,0.2436,0.2577,0.2435,0.2537,3033.4557,11988.6316,22.5414,90.0852,29,0.253
1704844800000,2024-01-10 00:00:00,BAT/USDT,0.236,0.2436,0.2314,0.2435,683.5516,2808.3874,61.4016,253.7062,31,0.2433
1704758400000,2024-01-09 00:00:00,BAT/USDT,0.2385,0.2385,0.2318,0.2318,10.2175,43.5587,1.4269,6.1561,5,0.2345
1704672000000,2024-01-08 00:00:00,BAT/USDT,0.2239,0.247,0.2141,0.2385,724.5732,3211.7154,449.7945,1979.7093,53,0.2257
1704585600000,2024-01-07 00:00:00,BAT/USDT,0.2332,0.2454,0.19,0.2249,1176.1801,5552.4215,378.1843,1671.599,58,0.2125
1704499200000,2024-01-06 00:00:00,BAT/USDT,0.2331,0.2331,0.2148,0.2279,59.9608,258.5223,8.778,38.9061,13,0.2319
1704412800000,2024-01-05 00:00:00,BAT/USDT,0.2371,0.2371,0.2331,0.2331,2.4232,10.3147,0,0,3,0.2349
1704326400000,2024-01-04 00:00:00,BAT/USDT,0.239,0.2467,0.239,0.2467,22.7503,95.053,22.7503,95.053,3,0.2393
1704240000000,2024-01-03 00:00:00,BAT/USDT,0.2769,0.28,0.202,0.239,814.0868,3195.5209,187.3295,677.2496,43,0.2565
1704153600000,2024-01-02 00:00:00,BAT/USDT,0.2651,0.2917,0.2343,0.2633,1168.0253,4576.5955,550.962,2158.3039,48,0.2557
1704067200000,2024-01-01 00:00:00,BAT/USDT,0.2748,0.2749,0.2448,0.2616,126.8746,487.0178,114.5635,437.0903,16,0.2606
1703980800000,2023-12-31 00:00:00,BAT/USDT,0.2542,0.2762,0.2542,0.2542,98.3847,386.5044,96.9408,380.8244,8,0.2545
1703894400000,2023-12-30 00:00:00,BAT/USDT,0.2498,0.2999,0.2492,0.2492,425.0757,1631.4919,116.8473,398.4536,30,0.262
1703808000000,2023-12-29 00:00:00,BAT/USDT,0.2512,0.2512,0.2454,0.248,804.1924,3244.5679,778.8925,3142.7983,38,0.2478
1703721600000,2023-12-28 00:00:00,BAT/USDT,0.2707,0.2707,0.2581,0.2631,259.4777,985.3364,41.5701,157.409,12,0.2633
1703635200000,2023-12-27 00:00:00,BAT/USDT,0.2498,0.2816,0.2493,0.2816,367.3416,1374.5308,118.5092,443.7442,19,0.2673
1703548800000,2023-12-26 00:00:00,BAT/USDT,0.2609,0.31,0.2498,0.2498,1353.9361,4652.0877,677.108,2357.5565,76,0.2917
1703462400000,2023-12-25 00:00:00,BAT/USDT,0.2496,0.26,0.2453,0.2599,489.9291,1935.1899,322.882,1267.6104,23,0.2532
1703376000000,2023-12-24 00:00:00,BAT/USDT,0.2394,0.2539,0.2394,0.2496,554.2655,2254.6476,512.0003,2085.3475,16,0.2458
1703289600000,2023-12-23 00:00:00,BAT/USDT,0.2446,0.2499,0.2203,0.2378,55.3939,231.2147,13.0264,53.6995,13,0.2396
1703203200000,2023-12-22 00:00:00,BAT/USDT,0.2331,0.2448,0.2112,0.2448,1204.303,4999.7815,1077.5879,4448.2434,30,0.2409
1703116800000,2023-12-21 00:00:00,BAT/USDT,0.233,0.2331,0.2247,0.2331,47.25,204.833,30.94,134.833,9,0.2307
1703030400000,2023-12-20 00:00:00,BAT/USDT,0.2164,0.2332,0.2164,0.233,4404.3723,19427.7406,2338.5995,10435.0418,56,0.2268
1702944000000,2023-12-19 00:00:00,BAT/USDT,0.1856,0.2199,0.1856,0.2199,4827.2592,23677.7532,3138.8183,15190.5237,111,0.2041
1702857600000,2023-12-18 00:00:00,BAT/USDT,0.1896,0.1912,0.1791,0.1848,381.6248,2075.2471,254.8684,1383.3229,26,0.1839
1702771200000,2023-12-17 00:00:00,BAT/USDT,0.1858,0.1941,0.1858,0.1882,236.6142,1246.3313,143.7681,757.6672,9,0.1898
1702684800000,2023-12-16 00:00:00,BAT/USDT,0.1868,0.187,0.1866,0.1866,67.7638,362.5332,0,0,5,0.1869
1702598400000,2023-12-15 00:00:00,BAT/USDT,0.1902,0.1918,0.1851,0.1918,65.9615,354.3202,55.9615,301.744,5,0.1861
1702512000000,2023-12-14 00:00:00,BAT/USDT,0.1993,0.1993,0.1854,0.1854,81.2332,422.4567,43.3892,227.8847,4,0.1924
1702425600000,2023-12-13 00:00:00,BAT/USDT,0.1928,0.198,0.1921,0.198,308.3473,1578.5769,146.3652,752.2575,15,0.1953
1702339200000,2023-12-12 00:00:00,BAT/USDT,0.18,0.1967,0.1796,0.1801,481.3194,2578.7586,155.1531,796.7382,23,0.1869
1702252800000,2023-12-11 00:00:00,BAT/USDT,0.2235,0.2235,0.1791,0.1884,2001.278,10303.4948,407.6225,2068.0596,94,0.1949
1702166400000,2023-12-10 00:00:00,BAT/USDT,0.2478,0.2478,0.2445,0.2473,21.3399,86.9397,21.3399,86.9397,8,0.2454
1702080000000,2023-12-09 00:00:00,BAT/USDT,0.2218,0.2498,0.1951,0.2498,795.3291,3498.6538,665.6255,2910.8179,34,0.2281
1701993600000,2023-12-08 00:00:00,BAT/USDT,0.1901,0.2218,0.1861,0.2218,1080.0017,5143.0979,1056.0375,5017.9707,50,0.211
1701907200000,2023-12-07 00:00:00,BAT/USDT,0.1964,0.2169,0.1892,0.2035,517.279,2560.6838,454.8075,2251.9665,25,0.2024
1701820800000,2023-12-06 00:00:00,BAT/USDT,0.2186,0.22,0.2177,0.2177,62.1057,285.068,6.0085,27.3866,8,0.2178
1701734400000,2023-12-05 00:00:00,BAT/USDT,0.1971,0.2177,0.1969,0.2177,509.991,2570.3184,153.2897,767.3395,17,0.1985
1701648000000,2023-12-04 00:00:00,BAT/USDT,0.2113,0.2352,0.1969,0.1969,1578.3351,6887.6729,374.304,1723.5911,37,0.2295
1701561600000,2023-12-03 00:00:00,BAT/USDT,0.2279,0.228,0.2113,0.2113,66.8086,305.9296,17.9636,78.791,7,0.2185
1701475200000,2023-12-02 00:00:00,BAT/USDT,0.2114,0.2283,0.2114,0.2283,149.2986,661.6503,130.8071,574.2532,10,0.2257
1701388800000,2023-12-01 00:00:00,BAT/USDT,0.2239,0.2239,0.2239,0.2239,67.6722,302.2432,67.6722,302.2432,1,0.2239
1701302400000,2023-11-30 00:00:00,BAT/USDT,0.2268,0.2371,0.2113,0.2122,707.4817,3058.0442,197.9371,871.8809,36,0.2314
1701216000000,2023-11-29 00:00:00,BAT/USDT,0.2243,0.2257,0.215,0.219,664.45,3039.276,112.6893,499.4014,13,0.2186
1701129600000,2023-11-28 00:00:00,BAT/USDT,0.1978,0.1981,0.1968,0.1981,209.4361,1060.444,0,0,3,0.1975
1701043200000,2023-11-27 00:00:00,BAT/USDT,0.1989,0.1989,0.1989,0.1989,0,0,0,0,0,0.1989
1700956800000,2023-11-26 00:00:00,BAT/USDT,0.1983,0.2051,0.1983,0.1989,40.3056,202.6415,0,0,3,0.1989
1700870400000,2023-11-25 00:00:00,BAT/USDT,0.2123,0.2133,0.1991,0.2133,97.3557,484.7,2.2716,10.7,4,0.2009
1700784000000,2023-11-24 00:00:00,BAT/USDT,0.2063,0.2098,0.202,0.2098,55.1652,268.2417,50.6132,245.707,6,0.2056
1700697600000,2023-11-23 00:00:00,BAT/USDT,0.2062,0.2063,0.2062,0.2063,380.3348,1843.6042,380.3348,1843.6042,7,0.2062
1700611200000,2023-11-22 00:00:00,BAT/USDT,0.1982,0.2032,0.184,0.1964,344.5759,1743.1697,1,4.9213,8,0.1976
1700524800000,2023-11-21 00:00:00,BAT/USDT,0.2162,0.2162,0.2,0.2,392.2981,1905.978,30.2838,147.7261,15,0.2058
1700438400000,2023-11-20 00:00:00,BAT/USDT,0.2164,0.2164,0.2164,0.2164,86.521,399.8199,0,0,1,0.2164
1700352000000,2023-11-19 00:00:00,BAT/USDT,0.2162,0.2162,0.2162,0.2162,0,0,0,0,0,0.22
1700265600000,2023-11-18 00:00:00,BAT/USDT,0.2201,0.2201,0.2162,0.2162,419.9155,1908.4441,0,0,13,0.22
1700179200000,2023-11-17 00:00:00,BAT/USDT,0.2171,0.2171,0.2171,0.2171,0,0,0,0,0,0.2248
1700092800000,2023-11-16 00:00:00,BAT/USDT,0.2254,0.2254,0.2171,0.2171,81.0943,360.6993,0,0,2,0.2248
1700006400000,2023-11-15 00:00:00,BAT/USDT,0.2186,0.2286,0.2113,0.2286,2629.6003,12379.8096,2397.2831,11340.0396,45,0.2124
1699920000000,2023-11-14 00:00:00,BAT/USDT,0.2301,0.2301,0.2051,0.2114,8.4571,39.3806,0,0,5,0.2149
1699833600000,2023-11-13 00:00:00,BAT/USDT,0.2418,0.2418,0.2301,0.2301,104.4791,434.0272,73.0368,302.055,8,0.2407
1699747200000,2023-11-12 00:00:00,BAT/USDT,0.2307,0.2691,0.2307,0.2418,250.8019,1039.4997,80.0979,334.4322,19,0.2413
1699660800000,2023-11-11 00:00:00,BAT/USDT,0.2296,0.2296,0.2296,0.2296,0,0,0,0,0,0.2182
1699574400000,2023-11-10 00:00:00,BAT/USDT,0.2136,0.2296,0.2133,0.2296,171.4843,785.963,20.8707,97.38,8,0.2182
1699488000000,2023-11-09 00:00:00,BAT/USDT,0.2213,0.2329,0.205,0.2119,162.5702,719.8117,135.994,594.8972,14,0.226
1699401600000,2023-11-08 00:00:00,BAT/USDT,0.2203,0.2286,0.2203,0.2284,536.9968,2370.9979,330.4628,1458.3637,12,0.2265
1699315200000,2023-11-07 00:00:00,BAT/USDT,0.211,0.211,0.211,0.211,395.6397,1875.0699,278.1572,1318.2808,4,0.211
1699228800000,2023-11-06 00:00:00,BAT/USDT,0.2125,0.2203,0.212,0.2203,392.1249,1830.5406,274.5421,1277.2088,7,0.2142
1699142400000,2023-11-05 00:00:00,BAT/USDT,0.2129,0.2201,0.2129,0.2201,58.0433,268.181,58.0433,268.181,6,0.2164
1699056000000,2023-11-04 00:00:00,BAT/USDT,0.2081,0.2175,0.2054,0.2088,438.3283,2065.1691,197.8101,929.7993,13,0.2123
1698969600000,2023-11-03 00:00:00,BAT/USDT,0.2026,0.2026,0.2026,0.2026,0,0,0,0,0,0.2097
1698883200000,2023-11-02 00:00:00,BAT/USDT,0.2112,0.2112,0.2026,0.2026,6.1477,29.3123,0,0,3,0.2097
1698796800000,2023-11-01 00:00:00,BAT/USDT,0.2028,0.2072,0.2028,0.2072,119.5368,579.7269,0.1192,0.5882,3,0.2062
1698710400000,2023-10-31 00:00:00,BAT/USDT,0.209,0.209,0.2028,0.2028,204.0253,1005.1603,81.0427,399.4664,7,0.2029
1698624000000,2023-10-30 00:00:00,BAT/USDT,0.2147,0.2147,0.2038,0.2038,51.5832,243.1343,11.5998,56.6679,6,0.2122
1698537600000,2023-10-29 00:00:00,BAT/USDT,0.2054,0.2057,0.2054,0.2057,223.7943,1088.5398,223.7943,1088.5398,3,0.2055
1698451200000,2023-10-28 00:00:00,BAT/USDT,0.1982,0.1982,0.1982,0.1982,0,0,0,0,0,0.1993
1698364800000,2023-10-27 00:00:00,BAT/USDT,0.1982,0.1982,0.1982,0.1982,0,0,0,0,0,0.1993
1698278400000,2023-10-26 00:00:00,BAT/USDT,0.1967,0.2057,0.1964,0.1982,47151.2622,236571.3244,38866.1898,196293.8698,24,0.1993
1698192000000,2023-10-25 00:00:00,BAT/USDT,0.1996,0.1996,0.1682,0.196,7881.5877,39825.8338,7872.0193,39769.9293,44,0.1979
1698105600000,2023-10-24 00:00:00,BAT/USDT,0.2034,0.2083,0.2034,0.2057,162.6878,797.9795,162.6878,797.9795,6,0.2038
1698019200000,2023-10-23 00:00:00,BAT/USDT,0.1828,0.193,0.1825,0.193,120.875,653.4228,0,0,4,0.185
1697932800000,2023-10-22 00:00:00,BAT/USDT,0.189,0.1974,0.1871,0.1974,286.6188,1487.7319,286.6188,1487.7319,9,0.1927
1697846400000,2023-10-21 00:00:00,BAT/USDT,0.18,0.1814,0.1773,0.1773,104.4119,576.5223,104.4119,576.5223,8,0.1811
1697760000000,2023-10-20 00:00:00,BAT/USDT,0.1746,0.1813,0.1745,0.1789,12831.9044,71996.8067,12808.3884,71863.5849,62,0.1782
1697673600000,2023-10-19 00:00:00,BAT/USDT,0.1686,0.1742,0.1501,0.1727,7864.2353,47385.7712,3232.6058,18789.8553,130,0.1662
1697587200000,2023-10-18 00:00:00,BAT/USDT,0.1707,0.1707,0.1707,0.1707,124.1802,727.4764,123.1769,721.5991,2,0.1707
1697500800000,2023-10-17 00:00:00,BAT/USDT,0.1768,0.1814,0.1623,0.1792,2566.6133,14641.4242,963.748,5338.0361,35,0.1754
1697414400000,2023-10-16 00:00:00,BAT/USDT,0.1757,0.1757,0.1757,0.1757,0,0,0,0,0,0.1757
