Modelo,CoeficienteCorrelacao
Linear,0.9988261972636151
POLINOMIAL_2,0.9981100410405339
POLINOMIAL_3,0.9983546098473887
POLINOMIAL_4,0.9985919367651417
POLINOMIAL_5,0.9988176490817666
POLINOMIAL_6,0.9989392871949652
POLINOMIAL_7,0.9990820146153393
POLINOMIAL_8,0.9991850693389142
POLINOMIAL_9,0.9992434024962917
POLINOMIAL_10,0.9992765101254056
MLP,0.9998928772865415
